arm,h,obs_index,date,placebo_score_date,block,units,n_pairs_genuine_leg_only,n_pairs_placebo_leg_only,kept,n_pairs_shared,spread_gen,spread_pla,delta,n_flagged_unadjusted,ic_genuine,ic_placebo,cost_drag,delta_net
B,20,55,2022-08-04,2022-06-07,13,raw_excess,1955,1955,True,1947,0.007409154939766954,0.020501739249819295,-0.013092584310052342,39,-0.0838115707893552,-0.13023167452158665,,
B,20,56,2022-08-11,2022-06-14,14,raw_excess,1955,1955,True,1947,-0.011110759000715934,-0.011092066486563938,-1.8692514151995993e-05,50,-0.09779978741282672,-0.14264214641247797,,
B,20,57,2022-08-18,2022-06-22,14,raw_excess,1955,1955,True,1947,0.00031411124050698434,-0.024207912677147943,0.024522023917654928,19,-0.11294033795831386,-0.17382884350140546,,
B,20,58,2022-08-25,2022-06-29,14,raw_excess,1955,1955,True,1947,-0.011867459132206324,-0.015988405499679278,0.0041209463674729534,27,-0.38552394913297994,-0.41671775740148537,,
B,20,59,2022-09-01,2022-07-07,14,raw_excess,1955,1955,True,1947,0.0018620788162483184,-0.00985798016880213,0.01172005898505045,38,-0.11463749410145554,-0.20595290870994712,,
B,20,60,2022-09-09,2022-07-14,15,raw_excess,1955,1955,True,1947,0.012985800428410363,-0.014076999712805308,0.02706280014121567,76,-0.09091662707300865,-0.20377764737537113,,
B,20,61,2022-09-16,2022-07-21,15,raw_excess,1955,1955,True,1947,-0.02260663720109456,0.001829973062199464,-0.024436610263294023,50,-0.19327551465128193,-0.22622864611291962,,
B,20,62,2022-09-23,2022-07-28,15,raw_excess,1955,1955,True,1947,-0.011490330872943967,-0.0009020821494567755,-0.010588248723487192,21,0.001742543987038053,0.06165457298177898,,
B,20,63,2022-09-30,2022-08-04,15,raw_excess,1955,1955,True,1947,-0.00113986371944626,-0.01911770487588416,0.0179778411564379,34,-0.029405365494107386,0.013404029484643318,,
B,20,64,2022-10-07,2022-08-11,16,raw_excess,1955,1955,True,1947,-0.02246742569702026,-0.024787178863554353,0.002319753166534093,24,-0.1308077662769516,-0.090173005147824,,
B,20,65,2022-10-14,2022-08-18,16,raw_excess,1955,1955,True,1947,-0.0019610238925472216,-0.0018516918570451076,-0.00010933203550211401,42,0.2006874894645441,0.13142522632990736,,
B,20,66,2022-10-21,2022-08-25,16,raw_excess,1955,1955,True,1947,-0.008569495483224839,0.008703582491120215,-0.017273077974345054,45,0.05733320947031585,-0.015827163884501397,,
B,20,67,2022-10-28,2022-09-01,16,raw_excess,1955,1955,True,1947,-0.005084466985403918,-0.004590081661768438,-0.0004943853236354804,60,-0.027233393401305542,-0.09156130067594158,,
B,20,68,2022-11-04,2022-09-09,17,raw_excess,1955,1955,True,1947,-0.020562624385244616,0.005430282066980391,-0.025992906452225007,33,0.085773416568725,-0.012714951940266053,,
B,20,69,2022-11-11,2022-09-16,17,raw_excess,1955,1955,True,1947,-0.01621953995610443,-0.015174852156185517,-0.001044687799918913,47,-0.22399986645823425,-0.2181188512090087,,
B,20,70,2022-11-18,2022-09-23,17,raw_excess,1955,1955,True,1947,-0.010363211274239514,-0.022359247786898278,0.011996036512658764,28,-0.1661067156060972,-0.16250829374342798,,
B,20,71,2022-11-28,2022-09-30,17,raw_excess,1955,1955,True,1947,-0.011042398108294162,-0.020666788153949296,0.009624390045655134,23,-0.14260562746896968,-0.16668407754425094,,
B,20,72,2022-12-05,2022-10-07,18,raw_excess,1955,1955,True,1947,0.011206635015734996,0.007149080223345892,0.0040575547923891045,26,-0.09158266961159514,-0.03444858236598602,,
B,20,73,2022-12-12,2022-10-14,18,raw_excess,1955,1955,True,1947,0.0377400578331421,0.045842379792089494,-0.008102321958947396,48,0.16387741657924124,0.21439980903540296,,
B,20,74,2022-12-19,2022-10-21,18,raw_excess,1955,1955,True,1947,0.03222766471354756,0.07230608332446377,-0.04007841861091621,68,0.2707717123067715,0.37788389533467664,,
B,20,75,2022-12-27,2022-10-28,18,raw_excess,1955,1955,True,1947,0.05912134623634652,0.08664919512583788,-0.027527848889491363,50,0.4044018810216812,0.45619608571135895,,
B,20,76,2023-01-04,2022-11-04,19,raw_excess,1955,1955,True,1947,0.06416973277097797,0.09164887035803267,-0.027479137587054697,48,0.34697518432388386,0.4547787736600719,,
B,20,77,2023-01-11,2022-11-11,19,raw_excess,1955,1955,True,1947,0.02737642970889812,0.04945115161885199,-0.022074721909953868,29,0.18307113429127045,0.22909341692915142,,
B,20,78,2023-01-19,2022-11-18,19,raw_excess,1955,1955,True,1947,0.01323300325924539,0.027176628331320268,-0.013943625072074878,28,0.11445309290114233,0.14141540959437127,,
B,20,79,2023-01-26,2022-11-28,19,raw_excess,1955,1955,True,1947,-0.010952701060685242,0.011403194814266125,-0.02235589587495137,26,-0.06740359468703376,-0.05870342075260451,,
B,20,80,2023-02-02,2022-12-05,20,raw_excess,1955,1955,True,1947,-0.016075701962117647,-0.011700872507973824,-0.0043748294541438235,56,-0.08278906882694816,-0.03864716979771413,,
B,20,81,2023-02-09,2022-12-12,20,raw_excess,1955,1955,True,1947,-0.01986409628444453,-0.019398394886778504,-0.0004657013976660275,48,-0.10069526994177812,-0.05249997204331053,,
B,20,82,2023-02-16,2022-12-19,20,raw_excess,1955,1955,True,1947,-0.0030525973962865936,-0.01909040149241666,0.016037804096130065,27,-0.10642170384882343,-0.1244364792257798,,
B,20,83,2023-02-24,2022-12-27,20,raw_excess,1955,1955,True,1947,0.0074152331175570355,-0.0020155141069561782,0.009430747224513213,29,-0.04407538821521469,-0.030865663044332206,,
B,20,84,2023-03-03,2023-01-04,21,raw_excess,1955,1955,True,1947,0.006175550684356107,0.012753472896356076,-0.00657792221199997,24,-0.07467325503274025,-0.03882725843188866,,
B,20,85,2023-03-10,2023-01-11,21,raw_excess,1955,1955,True,1947,-0.008664849708750793,0.017651123253365413,-0.026315972962116206,29,-0.05501292190876005,0.056176506344637195,,
B,20,86,2023-03-17,2023-01-19,21,raw_excess,1955,1955,True,1947,0.016652914437007928,0.029508393782255525,-0.012855479345247597,19,0.045745263747082154,0.029160899383433622,,
B,20,87,2023-03-24,2023-01-26,21,raw_excess,1955,1955,True,1947,0.021495415341095798,0.00868727145870822,0.012808143882387577,30,-0.00035530524814898496,-0.023002071909137424,,
B,20,88,2023-03-31,2023-02-02,22,raw_excess,1955,1955,True,1947,0.018169414475724826,0.022159150352226074,-0.003989735876501248,38,-0.1209869780117535,-0.08248068078732369,,
B,20,89,2023-04-10,2023-02-09,22,raw_excess,1955,1955,True,1947,0.023050764099272904,0.053538337588030095,-0.03048757348875719,13,-0.12033836017846258,0.016304347815041698,,
B,20,90,2023-04-17,2023-02-16,22,raw_excess,1955,1955,True,1947,0.038006285416565824,0.03961505775249549,-0.0016087723359296674,48,-0.12741023053898431,0.06895734563309967,,
B,20,91,2023-04-24,2023-02-24,22,raw_excess,1955,1955,True,1947,0.06136158161084878,0.030714335524782633,0.030647246086066147,39,0.06213116014367632,0.14947095842451094,,
B,20,92,2023-05-01,2023-03-03,23,raw_excess,1955,1955,True,1947,0.04689182158553806,0.04758639841329518,-0.0006945768277571152,48,0.11198769614291967,0.13478206737387557,,
B,20,93,2023-05-08,2023-03-10,23,raw_excess,1955,1955,True,1947,0.033272101848610444,0.044802669208816995,-0.01153056736020655,45,0.3249784641119028,0.1744702263470551,,
B,20,94,2023-05-15,2023-03-17,23,raw_excess,1955,1955,True,1947,0.026234219222796056,0.04114913248242056,-0.014914913259624504,44,0.3578870955665587,0.24529216061972142,,
B,20,95,2023-05-22,2023-03-24,23,raw_excess,1955,1955,True,1947,-0.0033839720048056635,-0.006989790031908544,0.00360581802710288,60,0.14046886063257563,0.10262322337204123,,
B,20,96,2023-05-30,2023-03-31,24,raw_excess,1955,1955,True,1947,0.019009566340709157,0.013948459257119763,0.0050611070835893945,45,0.09207727579033687,0.10170129031266055,,
B,20,97,2023-06-06,2023-04-10,24,raw_excess,1955,1955,True,1949,0.03795425936743146,0.026939698501853446,0.011014560865578012,71,-0.10202214180254959,-0.08277754641601043,,
B,20,98,2023-06-13,2023-04-17,24,raw_excess,1955,1955,True,1949,0.016821194954859987,0.04314884157158903,-0.026327646616729046,51,-0.03320302599686178,-0.0009017557571255848,,
B,20,99,2023-06-21,2023-04-24,24,raw_excess,1955,1955,True,1949,0.007998968926727903,0.061510569453180015,-0.05351160052645211,59,0.04349459779718154,0.16006667838557664,,
B,20,100,2023-06-28,2023-05-01,25,raw_excess,1955,1955,True,1949,0.006731383659129201,0.01702110271354513,-0.010289719054415928,49,0.004463149890172107,0.15839498752410555,,
B,20,101,2023-07-06,2023-05-08,25,raw_excess,1955,1955,True,1949,-0.010896003739658277,0.04423590110531973,-0.055131904844978014,56,0.09405091806078006,0.27565084413926494,,
B,20,102,2023-07-13,2023-05-15,25,raw_excess,1955,1955,True,1949,-0.004062059030640163,0.028301731456147918,-0.03236379048678808,40,-0.07939773092489655,0.09644785321986758,,
B,20,103,2023-07-20,2023-05-22,25,raw_excess,1955,1955,True,1949,-0.018739284905620185,0.022276729445515085,-0.04101601435113527,55,-0.09640432382286745,-0.0086678103862324,,
B,20,104,2023-07-27,2023-05-30,26,raw_excess,1955,1955,True,1949,0.013054806835409353,0.029319398359513808,-0.016264591524104456,70,-0.07920816394537329,-0.08492125090492036,,
B,20,105,2023-08-03,2023-06-06,26,raw_excess,1955,1955,True,1949,-0.0004509368793941184,0.013396851127400251,-0.01384778800679437,51,-0.07255113345990218,-0.1179890440534586,,
B,20,106,2023-08-10,2023-06-13,26,raw_excess,1955,1955,True,1949,0.011821652122525216,-0.024667506404371264,0.03648915852689648,39,-0.07406410973806667,-0.10814471776170778,,
B,20,107,2023-08-17,2023-06-21,26,raw_excess,1955,1955,True,1949,-0.014312151586741578,-0.01469742596785936,0.00038527438111778285,37,-0.07210573526259696,-0.10530790877165681,,
B,20,108,2023-08-24,2023-06-28,27,raw_excess,1955,1955,True,1949,-0.014625973277599373,-0.018433739908543408,0.0038077666309440355,46,-0.22046511788636122,-0.1891653873750711,,
B,20,109,2023-08-31,2023-07-06,27,raw_excess,1955,1955,True,1949,-0.025841439797576,0.00023809760530596642,-0.026079537402881964,56,-0.1731952943592737,-0.17569978053664834,,
B,20,110,2023-09-08,2023-07-13,27,raw_excess,1955,1955,True,1949,-0.0007577130557338573,-0.006669973868826999,0.005912260813093142,43,-0.18327240915538143,-0.16048597304109363,,
B,20,111,2023-09-15,2023-07-20,27,raw_excess,1955,1955,True,1949,-0.02014704469682947,-0.024473842772378296,0.004326798075548827,42,-0.23264746809462833,-0.19870273865779087,,
B,20,112,2023-09-22,2023-07-27,28,raw_excess,1955,1955,True,1951,-0.02467573620457431,-0.045760602435494444,0.021084866230920134,64,-0.19544993155174886,-0.20267679590189863,,
B,20,113,2023-09-29,2023-08-03,28,raw_excess,1955,1955,True,1951,-0.015720998799652587,-0.021431316512574013,0.005710317712921426,31,-0.2733943716740952,-0.2346579367312626,,
B,20,114,2023-10-06,2023-08-10,28,raw_excess,1955,1955,True,1951,0.010665209854639885,0.007076929848001854,0.0035882800066380314,62,-0.006875098859409146,-0.05678769297075107,,
B,20,115,2023-10-13,2023-08-17,28,raw_excess,1955,1955,True,1951,0.01935210859985211,0.014360554686573497,0.004991553913278612,35,0.0007169684028135776,-0.049308859934113485,,
B,20,116,2023-10-20,2023-08-24,29,raw_excess,1955,1955,True,1951,0.062401329730248825,0.029135835220599586,0.03326549450964924,33,0.15137908450485854,0.1011441642248574,,
B,20,117,2023-10-27,2023-08-31,29,raw_excess,1955,1955,True,1951,0.09236957615995262,0.05092973761768177,0.041439838542270846,44,0.2057486177332363,0.12461118468481634,,
B,20,118,2023-11-03,2023-09-08,29,raw_excess,1955,1955,True,1951,0.058789803221050735,0.048372919064201755,0.01041688415684898,81,0.17521548642217621,0.15496985923212334,,
B,20,119,2023-11-10,2023-09-15,29,raw_excess,1955,1955,True,1951,0.01913204051453766,0.05041564711439361,-0.03128360659985595,54,0.24064747007095794,0.23025722032078935,,
B,20,120,2023-11-17,2023-09-22,30,raw_excess,1955,1955,True,1951,0.005007973201408734,0.039886306844092,-0.034878333642683265,47,0.223215804830813,0.21900691334016859,,
B,20,121,2023-11-27,2023-09-29,30,raw_excess,1955,1955,True,1951,0.035049211487009894,0.06492287426337981,-0.029873662776369915,50,0.27419478557923727,0.29969337494102044,,
B,20,122,2023-12-04,2023-10-06,30,raw_excess,1955,1955,True,1951,-0.0019869407846443083,0.012366159534221762,-0.01435310031886607,22,0.11085244473553409,0.15865370377950427,,
B,20,123,2023-12-11,2023-10-13,30,raw_excess,1955,1955,True,1951,0.03675123739648531,0.049086687541510354,-0.012335450145025045,44,0.14588919034023545,0.22695659692225253,,
B,20,124,2023-12-18,2023-10-20,31,raw_excess,1955,1955,True,1951,0.014009272808843933,-0.0004238428279226871,0.01443311563676662,23,-0.13365797041109903,-0.13450989398147736,,
B,20,125,2023-12-26,2023-10-27,31,raw_excess,1955,1955,True,1951,0.022306306405459768,-0.012277980300701936,0.034584286706161704,52,-0.17632023615208964,-0.19151502720976452,,
B,20,126,2024-01-03,2023-11-03,31,raw_excess,1955,1955,True,1951,0.03824672234129863,0.01969877567733466,0.018547946663963973,52,-0.04362435712286236,-0.03565693806673824,,
B,20,127,2024-01-10,2023-11-10,31,raw_excess,1955,1955,True,1951,0.031612134179871416,0.0011410910602623315,0.030471043119609086,71,-0.03349050429199312,-0.048810432303037964,,
B,20,128,2024-01-18,2023-11-17,32,raw_excess,1955,1955,True,1951,0.04412235085672306,0.04855048967559955,-0.0044281388188764925,42,0.17054705700611858,0.15557843267262106,,
B,20,129,2024-01-25,2023-11-27,32,raw_excess,1955,1955,True,1951,0.05412344633112759,0.04194514568316026,0.012178300647967329,50,0.007751629344795199,-0.0017084331228758283,,
B,20,130,2024-02-01,2023-12-04,32,raw_excess,1955,1955,True,1951,0.019328555796257144,0.06215626601184744,-0.0428277102155903,35,0.07765928215247521,0.11480713815350983,,
B,20,131,2024-02-08,2023-12-11,32,raw_excess,1955,1955,True,1951,0.04360206768315042,0.04721677835496212,-0.0036147106718117036,39,0.018751581948350204,0.0873566672737629,,
B,20,132,2024-02-15,2023-12-18,33,raw_excess,1955,1955,True,1951,-0.014041970379474376,-0.006279557935562667,-0.007762412443911709,46,-0.1751728216500544,-0.08692580238385438,,
B,20,133,2024-02-23,2023-12-26,33,raw_excess,1955,1955,True,1951,0.007778076348210543,0.007145981868568717,0.000632094479641826,27,-0.05535921652557814,0.028156672342820745,,
B,20,134,2024-03-01,2024-01-03,33,raw_excess,1955,1955,True,1951,-0.0003770211054017945,0.003732230087202344,-0.004109251192604139,40,-0.11019714708044757,-0.06353387128126081,,
B,20,135,2024-03-08,2024-01-10,33,raw_excess,1955,1955,True,1951,-0.006875364480975301,-0.01769424231745676,0.01081887783648146,39,-0.10530603710634309,-0.08490648819669304,,
B,20,136,2024-03-15,2024-01-18,34,raw_excess,1955,1955,True,1951,-0.008583042945780266,-0.020955463927984738,0.012372420982204473,38,-0.09604497908710109,-0.11549387316063636,,
B,20,137,2024-03-22,2024-01-25,34,raw_excess,1955,1955,True,1951,-0.02910730706482367,-0.024963816236046887,-0.004143490828776783,34,-0.203857567677569,-0.26182192346025857,,
B,20,138,2024-04-01,2024-02-01,34,raw_excess,1955,1955,True,1951,-0.010803534598514944,-0.025156930292926788,0.014353395694411844,62,-0.17465105842840292,-0.2044504684915823,,
B,20,139,2024-04-08,2024-02-08,34,raw_excess,1955,1955,True,1951,0.004303401912875527,0.0027239592507758963,0.0015794426620996307,52,-0.059581392321200674,-0.011830819794186917,,
B,20,140,2024-04-15,2024-02-15,35,raw_excess,1955,1955,True,1951,0.02022449029229767,0.013341983083275819,0.006882507209021851,57,-0.03521601259440959,0.03914711222394616,,
B,20,141,2024-04-22,2024-02-23,35,raw_excess,1955,1955,True,1951,0.01422875540896854,0.025026180237059468,-0.010797424828090927,36,0.11111712632116573,0.15665887778880516,,
B,20,142,2024-04-29,2024-03-01,35,raw_excess,1955,1955,True,1951,0.020290950342928805,0.04656096361408402,-0.02627001327115521,54,0.05008658422311529,0.10299245986247464,,
B,20,143,2024-05-06,2024-03-08,35,raw_excess,1955,1955,True,1951,0.012726999722158783,0.023794087347295524,-0.01106708762513674,35,-0.06159458851178196,-0.051894244330282446,,
B,20,144,2024-05-13,2024-03-15,36,raw_excess,1955,1955,True,1951,0.011149583403023512,0.024279153152690313,-0.013129569749666802,51,0.022973194866857238,0.020269759848117443,,
B,20,145,2024-05-20,2024-03-22,36,raw_excess,1955,1955,True,1951,-0.0106028025596562,0.0003931692791993642,-0.010995971838855563,69,-0.1632066995380156,-0.13417770502605397,,
B,20,146,2024-05-28,2024-04-01,36,raw_excess,1955,1955,True,1951,-0.01019959852388597,-0.020139997293446597,0.009940398769560627,54,-0.16588934931571236,-0.15388906228423557,,
B,20,147,2024-06-04,2024-04-08,36,raw_excess,1955,1955,True,1951,-0.011880002864730694,-0.014814268647902525,0.0029342657831718313,50,-0.1256095202901256,-0.0761357891875535,,
B,20,148,2024-06-11,2024-04-15,37,raw_excess,1955,1955,True,1951,-0.012458448258759424,0.00741401613677879,-0.019872464395538213,35,-0.12445718507007265,-0.04951417268109531,,
B,20,149,2024-06-18,2024-04-22,37,raw_excess,1955,1955,True,1951,0.010543151649732676,0.0424610369845741,-0.031917885334841425,58,-0.007218369749768313,0.053863613946947865,,
B,20,150,2024-06-26,2024-04-29,37,raw_excess,1955,1955,True,1951,0.018573992259834426,0.02972263840561941,-0.011148646145784983,31,0.04840071512694643,0.0661691719438652,,
B,20,151,2024-07-03,2024-05-06,37,raw_excess,1955,1955,True,1951,-0.00899974014697447,0.0039450130979625355,-0.012944753244937005,18,-0.05591034511124869,-0.026374120938245198,,
B,20,152,2024-07-11,2024-05-13,38,raw_excess,1955,1955,True,1951,-0.007442406445928967,-0.0008027367025472954,-0.006639669743381671,32,-0.18793386239517643,-0.1884696645171697,,
B,20,153,2024-07-18,2024-05-20,38,raw_excess,1955,1955,True,1951,-0.00619415391803237,-0.024977552174556168,0.0187833982565238,32,-0.12421007826576384,-0.10288447470034594,,
B,20,154,2024-07-25,2024-05-28,38,raw_excess,1955,1955,True,1951,0.027747959518677597,-0.029859514931934155,0.05760747445061175,54,-0.19984244804249876,-0.11489771955111178,,
B,20,155,2024-08-01,2024-06-04,38,raw_excess,1955,1955,True,1951,0.01440920916831519,-0.007662977330090259,0.02207218649840545,30,-0.0347986488735805,-0.09058518723949474,,
B,20,156,2024-08-08,2024-06-11,39,raw_excess,1955,1955,True,1951,0.01786389507687865,0.005628375396160964,0.012235519680717687,28,-0.07482460853513323,-0.11943348087777075,,
B,20,157,2024-08-15,2024-06-18,39,raw_excess,1955,1955,True,1951,0.023273074981256678,0.0036030263129195727,0.019670048668337103,57,-0.00793082739677085,-0.08479800344026987,,
